Motif Reference,Motif Title,Location / Tradition,Latitude,Longitude,source,berezkin,other_data
L93A,The fox as helper.,Nanai,47.4,135,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=8b0d485a540bfda25cc7308c,https://www.ruthenia.ru/folklore/berezkin/l93a.html,
L93A,The fox as helper.,Wilta,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=f9fae302dfca10236e7fb7d1,https://www.ruthenia.ru/folklore/berezkin/l93a.html,
L93A,The fox as helper.,"Uzbek, Wakhans, Sarikoli, Yazgulami, Parachi, Ormur",41.05285,67.61426,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=75afd656e6417687152b6b9f,https://www.ruthenia.ru/folklore/berezkin/l93a.html,
L93A,The fox as helper.,"Uzbek, Wakhans, Sarikoli, Yazgulami, Parachi, Ormur",41.05285,67.61426,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=3a62ac6cc9966e60307af0e3,https://www.ruthenia.ru/folklore/berezkin/l93a.html,
L93A,The fox as helper.,Sindhi,25.0828,69.02734,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=863654e92c48bd3ff1ec676e,https://www.ruthenia.ru/folklore/berezkin/l93a.html,
L93A,The fox as helper.,Sinhales,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=8be9c5c7a3ca72512a305ea2,https://www.ruthenia.ru/folklore/berezkin/l93a.html,
L93A,The fox as helper.,"Northern Munda Of Kharwar Branch: Birhor, Ho, Mundari, Kol, Asur (including Agaria, Kol, Birjhia), Bhumij",22.56089,85.5417,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=61f68851c38c03a3578caba5,https://www.ruthenia.ru/folklore/berezkin/l93a.html,
L93A,The fox as helper.,"Northern Altai: Chelkan, Kumanda, Tubalar, Altaians",52,86,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=e84a1712ca2da9605881832a,https://www.ruthenia.ru/folklore/berezkin/l93a.html,"Sadalova 2002, No. 10 , 17 , 26 : 99-101, 147-153, 249-259"
L93A,The fox as helper.,Kazan (Middle Volga) Tatars,55.1886,50.64844,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=5536e3b6acca7ba20665b43e,https://www.ruthenia.ru/folklore/berezkin/l93a.html,"Nasyrov, Polyakov 1900 : 7-9"
L93A,The fox as helper.,Komi (Zyrians And Permyaks),63,55,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=9764b3d4530186cd1c3032b2,https://www.ruthenia.ru/folklore/berezkin/l93a.html,Plesovsky 1972 : 7-11.
L93A,The fox as helper.,Chechens,43.19236,46.13049,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=9f36defd823d017c5a216e80,https://www.ruthenia.ru/folklore/berezkin/l93a.html,
L93A,The fox as helper.,Kyurins,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=e2ada446020d4ff3aab80b46,https://www.ruthenia.ru/folklore/berezkin/l93a.html,
L93A,The fox as helper.,Russian Federation,59.039,98.67,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=cec8fd5fc461e3b4f33b28b3,https://www.ruthenia.ru/folklore/berezkin/l93a.html,
L93B,The hare as helper.,"Burmese, Intha",19.90909,95.26611,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=0d97ee3417f428599acf69be,https://www.ruthenia.ru/folklore/berezkin/l93b.html,
L93B,The hare as helper.,Viets,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=0b6eb7ed135bcda4e7a19098,https://www.ruthenia.ru/folklore/berezkin/l93b.html,
L93B,The hare as helper.,Sutochwana,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=504f51ea2e0b776c28296761,https://www.ruthenia.ru/folklore/berezkin/l93b.html,
L94,Promised to the demon.,Udmurt,57.5,52.5,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=ju6ankb187cvfmhp9724gw5i,https://www.ruthenia.ru/folklore/berezkin/l94.html,"Udmurts : Klabukov 1948, No. 27:69-73 (Kralina 1960, No. 47:132-136)"
L94,Promised to the demon.,"Greeks (modern), Balkarians",39,23,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=2728ce9468ea6b55b797f248,https://www.ruthenia.ru/folklore/berezkin/l94.html,"Paton 1900, No. 5 (Lesbos) : 113-115"
L94,Promised to the demon.,Kashubians,54.28803,17.06055,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=b62dae7eea6cdc6c3fbf9dbf,https://www.ruthenia.ru/folklore/berezkin/l94.html,
L94,Promised to the demon.,N/A,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=iitw7wfol6emkvjogylwzemy,https://www.ruthenia.ru/folklore/berezkin/l94.html,"Stebleva 1969, No. 24 : 94-124"
L94,Promised to the demon.,Burusho (Hunza),36.6,75,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=73f9b7c50b62ef11436f7d29,https://www.ruthenia.ru/folklore/berezkin/l94.html,
L94,Promised to the demon.,Frets,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=68a79efe9f8bfe6f6b80cc4f,https://www.ruthenia.ru/folklore/berezkin/l94.html,
L94,Promised to the demon.,Nyanja,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=cd19de574c703114c22ecdec,https://www.ruthenia.ru/folklore/berezkin/l94.html,
L94A,Grabbed by the beard.,Yughs,60.257,90.195,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=956e52b509b66172de5cad89,https://www.ruthenia.ru/folklore/berezkin/l94a.html,"Nikolaeva et al. 1989 (1), No. 25 (p. Ridiculous, Verkhnekolymsky District; = Zhukova, Chernetsov 1992:71-75) : 79-83"
L94A,Grabbed by the beard.,Udmurt,57.5,52.5,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=lrkupwhtp11hhvh8umq9fu48,https://www.ruthenia.ru/folklore/berezkin/l94a.html,"the Udmurts : Klabukov 1948, No. 27:69-73 (Kralina 1960, No. 47:132-136)"
L94B,Give back what you don&#039;t know at home!,Russian Federation,59.039,98.67,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=1cba7fc86085ee2a1761da59,https://www.ruthenia.ru/folklore/berezkin/l94b.html,
L94B,Give back what you don&#039;t know at home!,Russian Federation,59.039,98.67,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=5259fe13123268fc210c768e,https://www.ruthenia.ru/folklore/berezkin/l94b.html,
L94B,Give back what you don&#039;t know at home!,N/A,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=487b74512ef05eed0c6c764c,https://www.ruthenia.ru/folklore/berezkin/l94b.html,
L94b1,The demon collects the riches back into the box.,Moldovans Moldovans,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=d992b1f1ce8f21a1a2d3a757,https://www.ruthenia.ru/folklore/berezkin/l94b1.html,
L94b1,The demon collects the riches back into the box.,Russian Federation,59.039,98.67,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=e5qo780cs7fq6nqlo4agbtor,https://www.ruthenia.ru/folklore/berezkin/l94b1.html,"Russians (Arkhangelsk Bay, Onega Bay of the White Sea) : Onchukov 2008, No. 60:193-195)"
L94b1,The demon collects the riches back into the box.,Russian Federation,59.039,98.67,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=88c75b5e228fc16f0147fb1f,https://www.ruthenia.ru/folklore/berezkin/l94b1.html,
l94e,White wolf.,Chuvash,55,47.5,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=5ee2w-EdXUSEBnrjq9202Q,https://www.ruthenia.ru/folklore/berezkin/l94e.html,
L95B,Together with the demon against the child.,Nyanja,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=a8e14f37ac6ca4585d2d3d4d,https://www.ruthenia.ru/folklore/berezkin/l95b.html,
L96,The changed appearance is sold and returns (ATU 325).,Turkmen,38.47939,59.39648,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=d0cb1ab0ce54f3967d3753a2,https://www.ruthenia.ru/folklore/berezkin/l96.html,
L96,The changed appearance is sold and returns (ATU 325).,Northern Ukrainians,51.23,27.73,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=81a471314a306f97271a3402,https://www.ruthenia.ru/folklore/berezkin/l96.html,
L96,The changed appearance is sold and returns (ATU 325).,Kazakh,48,69,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=5f71e7d1327049ff6828717c,https://www.ruthenia.ru/folklore/berezkin/l96.html,
L96,The changed appearance is sold and returns (ATU 325).,Morocco,28.688,-8.817,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=ff25a526f86d00facc253d70,https://www.ruthenia.ru/folklore/berezkin/l96.html,
L96B,The demon is thrown into a cauldron.,Kirghiz,41.5,75,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=95ebd89104c7fae9d3cee174,https://www.ruthenia.ru/folklore/berezkin/l96b.html,
L96B,The demon is thrown into a cauldron.,"Toto, Rabha (northern Western Bengalia)",26.5,89.2,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=53305b62d21c78468f63aa6c,https://www.ruthenia.ru/folklore/berezkin/l96b.html,
L96B,The demon is thrown into a cauldron.,Turkmen,38.47939,59.39648,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=k43bvutlmhdmpbduy2yvo193,https://www.ruthenia.ru/folklore/berezkin/l96b.html,"Turkmens : Stebleva 1969, No. 24:94-124"
L97,Those rooted in the earth.,Menominee,45.5,-88.5,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=l1kayjmjuus43dsy21f90me7,https://www.ruthenia.ru/folklore/berezkin/l97.html,"Menominee : Bloomfield 1928, No. 108 : 469- 483"
L97,Those rooted in the earth.,Menominee,45.5,-88.5,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=2df5fb9a848aa0cbd9557189,https://www.ruthenia.ru/folklore/berezkin/l97.html,"Skinner, Satterlee 1915, No. II.5 : 317-327"
L97,Those rooted in the earth.,Hyda,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=d71bca49beaeb6357672d94a,https://www.ruthenia.ru/folklore/berezkin/l97.html,
L97,Those rooted in the earth.,"Tungus (Evenki): Russian Far East, Evenks",55.29914,129.41016,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=veduvmiej0depiv3ezw7yrox,https://www.ruthenia.ru/folklore/berezkin/l97.html,Far Eastern Evenks (probably Uchursky) : Myreeva 2009:128-145).
L98,The man-eating owl.,Mescalero,32.8,-105,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=b901ae28fd060c409f8578c3,https://www.ruthenia.ru/folklore/berezkin/l98.html,
L98,The man-eating owl.,"Shuar, Achuar (Shiwiar)",-3,-77,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=0xgtmpva5h8eqg2pkz3mbj47,https://www.ruthenia.ru/folklore/berezkin/l98.html,Shuar : Pelizzaro 1993 : 233-234
L98,The man-eating owl.,"Okanagon, Sanpoil",49,-118.5,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=4b234e10f586af5074df7f37,https://www.ruthenia.ru/folklore/berezkin/l98.html,
L100,"The Unrecognised Fugitive, D671.","Wawenock, Abenaki, Penobscot, Malecite, Passamaquoddy",44.5,-70.5,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=1a23c76aae391ae13d0d681e,https://www.ruthenia.ru/folklore/berezkin/l100.html,
L100,"The Unrecognised Fugitive, D671.",Owens Valley Paiute,37.2,-118.5,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=6aa52d1ca6a35485f3b197c8,https://www.ruthenia.ru/folklore/berezkin/l100.html,"Lowie 1924, No. 1 (Shivvitz) : 93-101)."
L100,"The Unrecognised Fugitive, D671.",Anatolia Turks,39.26628,33.53027,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=993e7735465883555c66e60b,https://www.ruthenia.ru/folklore/berezkin/l100.html,
L100,"The Unrecognised Fugitive, D671.","Germans: North (Low- And Central German Dialects): Schleswig-Holstein, Mecklenburg, Pommern, Niedersachsen (Lower Saxony, Incl East Frisia And Oldenburg), Nordrhein-Westfalen, Hessen, Rheinland-Pfalz, Thüringen, Saxony-Anhalt, Sachsen, Brandenburg, Rügen",52.5,11,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=eab9154f50b1b57a3dd5b4c8,https://www.ruthenia.ru/folklore/berezkin/l100.html,Schönwerth 1981 (Upper Palatinate) : 21-22.
L100,"The Unrecognised Fugitive, D671.",Russian Federation,59.039,98.67,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=b29db1b923f1486711629432,https://www.ruthenia.ru/folklore/berezkin/l100.html,
L100,"The Unrecognised Fugitive, D671.",Kanaka (New Caledonia),-21.5,164.5,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=b858bb1cc7be96ea15a0c852,https://www.ruthenia.ru/folklore/berezkin/l100.html,
L100B,The forgotten bride.,Russian Federation,59.039,98.67,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=a92e069321e64969ccf042a3,https://www.ruthenia.ru/folklore/berezkin/l100b.html,
L100B,The forgotten bride.,Russian Federation,59.039,98.67,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=ef5713d8110c64ecc6a6a5b4,https://www.ruthenia.ru/folklore/berezkin/l100b.html,
L100B,The forgotten bride.,"Germans: North (Low- And Central German Dialects): Schleswig-Holstein, Mecklenburg, Pommern, Niedersachsen (Lower Saxony, Incl East Frisia And Oldenburg), Nordrhein-Westfalen, Hessen, Rheinland-Pfalz, Thüringen, Saxony-Anhalt, Sachsen, Brandenburg, Rügen",52.5,11,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=022db90adb98cf9690bf95e8,https://www.ruthenia.ru/folklore/berezkin/l100b.html,
L100D,"Deceived admirers, ATU 1358C, 1730.","Lura, Persians, Turkmen, Tajik, Wakhi, Ishkashimi (including Sanglich), Munji, Sarikoli",N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=3e876aead2734028798b9fa3,https://www.ruthenia.ru/folklore/berezkin/l100d.html,
L100D,"Deceived admirers, ATU 1358C, 1730.","Lura, Persians, Turkmen, Tajik, Wakhi, Ishkashimi (including Sanglich), Munji, Sarikoli",N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=10d0c1496838fb59f9ceff59,https://www.ruthenia.ru/folklore/berezkin/l100d.html,
L100D,"Deceived admirers, ATU 1358C, 1730.","Kumyk, Terekemen",43,47.2,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=dc2069a8b55d5f0eac8161de,https://www.ruthenia.ru/folklore/berezkin/l100d.html,
l100d1,Mullah in the cradle.,"Kumyk, Terekemen",43,47.2,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=ZVPZuJZqnEqW9YURf6meOQ,https://www.ruthenia.ru/folklore/berezkin/l100d1.html,No. 66
l100d1,Mullah in the cradle.,Tajik,37.8228,67.41211,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=qYeej10RMUWYB4HSvFDmyg,https://www.ruthenia.ru/folklore/berezkin/l100d1.html,"mountain, No. 5"
l100d1,Mullah in the cradle.,"Wakhi, Ishkashimi (including Sanglich), Munji",37,73,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=QXTQlyblok6akYt6fiVyNQ,https://www.ruthenia.ru/folklore/berezkin/l100d1.html,(Sanglichtsy)
L100E,"The lover, the master and the guest, ATU 1358A, (ATU 1360B).",Armenians,39.92952,43.65381,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=0a4dfb70d6347cda39396d5c,https://www.ruthenia.ru/folklore/berezkin/l100e.html,
L100E,"The lover, the master and the guest, ATU 1358A, (ATU 1360B).","Italians: Central (Toscana, Umbria, Marche, Lazio)",42.78573,12.47168,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=b835742b2cdf82b8c13afbca,https://www.ruthenia.ru/folklore/berezkin/l100e.html,
L100F,"Guest fleeing from his host, ATU 1741.",Bashkirs,54,57,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=02edb2cd4587f144c0b68a49,https://www.ruthenia.ru/folklore/berezkin/l100f.html,
L100f1,"Lover fleeing from her husband, ATU 1725.",Mukulu (Mokilko),11.9,18.3,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=27650b1f79eba8ab5f590848,https://www.ruthenia.ru/folklore/berezkin/l100f1.html,
L101,Discarded clothing distracts the pursuer.,Pieces,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=d6f7acf074bfdb428699b4d5,https://www.ruthenia.ru/folklore/berezkin/l101.html,
L103,"Magical flight: Atalanta, R231.",Pieces,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=0f6693d71ea622e6da9d65c6,https://www.ruthenia.ru/folklore/berezkin/l103.html,
L103,"Magical flight: Atalanta, R231.",Kazan (Middle Volga) Tatars,55.1886,50.64844,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=0568dbce11e56a32963b1aa1,https://www.ruthenia.ru/folklore/berezkin/l103.html,
L103,"Magical flight: Atalanta, R231.","Namuci (Namuyi), Naxi; Pumi (Primi)",27,102,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=90bba42df8dd9671107032cd,https://www.ruthenia.ru/folklore/berezkin/l103.html,
L103,"Magical flight: Atalanta, R231.","Zande (Azande, Incl Nzakara)",4.5,25,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=a7376cc529093482e0f9f451,https://www.ruthenia.ru/folklore/berezkin/l103.html,
L103,"Magical flight: Atalanta, R231.",Kazakh,48,69,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=27ffa477a2a83c3ee8f144f0,https://www.ruthenia.ru/folklore/berezkin/l103.html,"Ethnographic Materials 1898, No. 5 (Turgay) : 29-33."
l103a,They did not unlock the door for their daughter.,Udmurt,57.5,52.5,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=QlNJWkUFYECVPFlyTucLcw,https://www.ruthenia.ru/folklore/berezkin/l103a.html,
l103a,They did not unlock the door for their daughter.,Bashkirs,54,57,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=k3BA1LEQekGosTRWHENr2Q,https://www.ruthenia.ru/folklore/berezkin/l103a.html,
l103a,They did not unlock the door for their daughter.,Siberian Tatars,55.7568,75,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=A9SJ5kRh2Ee44TJ8J2iXrg,https://www.ruthenia.ru/folklore/berezkin/l103a.html,(retold in Rakhno 2017: 114)
L103B,"Animals carry away from the demon, (ATU 314A*).",Russian Federation,59.039,98.67,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=80099ee2ee5fedd4b99bc3c1,https://www.ruthenia.ru/folklore/berezkin/l103b.html,
L104,The fugitive and the pursuer change their appearance (ATU 325).,Anatolia Turks,39.26628,33.53027,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=fa1da9638e2e33ce4c4c98fb,https://www.ruthenia.ru/folklore/berezkin/l104.html,
L104,The fugitive and the pursuer change their appearance (ATU 325).,Kazakh,48,69,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=05495a235cf8059d10fbc68b,https://www.ruthenia.ru/folklore/berezkin/l104.html,
L104,The fugitive and the pursuer change their appearance (ATU 325).,Northern Ukrainians,51.23,27.73,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=5855e440a0d80856ded9ab35,https://www.ruthenia.ru/folklore/berezkin/l104.html,
L104,The fugitive and the pursuer change their appearance (ATU 325).,"Buryats: Eastern (trans Baikal), I.e. Khori",51.435,110.454,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=05e6ed515a30fa8481a79054,https://www.ruthenia.ru/folklore/berezkin/l104.html,
L105,"The invisible hook, B5482.3.",Ireland,53,-8,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=793e0102c59e1af315b9d765,https://www.ruthenia.ru/folklore/berezkin/l105.html,
L105,"The invisible hook, B5482.3.",Bataks,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=8bafc822bfb940e1e8fcb265,https://www.ruthenia.ru/folklore/berezkin/l105.html,
L105,"The invisible hook, B5482.3.",Coos,43.4,-124.2,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=72b090ebe298e32ac0bfb684,https://www.ruthenia.ru/folklore/berezkin/l105.html,
L106B,For disappearance into another world.,"Bulgarians, Balkarians",42.5,25,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=43fef31180017a483f276739,https://www.ruthenia.ru/folklore/berezkin/l106b.html,
L106B,For disappearance into another world.,Kurds,35,46,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=0a2bdd07ec2af2fec1b9e53c,https://www.ruthenia.ru/folklore/berezkin/l106b.html,
L106B,For disappearance into another world.,"Northern Gur (Oti-Volta): Mamprussi, Dagomba, Dagari (Dagara; Incl Lodaga), Bassari, Mosi, Nankanse, Konkomba, Moba; Ditammari, Nyende, Bulsa (pl Builsa, Bulo)",13,-0.5,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=b7eb42ab04bbfd03e9d999f6,https://www.ruthenia.ru/folklore/berezkin/l106b.html,
L107,Ears-blankets.,"Tuvinians Of Tuva, Tuvans",51,94,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=aa2ead8602663f9fb0b2c1ac,https://www.ruthenia.ru/folklore/berezkin/l107.html,
L107,Ears-blankets.,Somali,6.78681,46.6875,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=3fd214c56a492e80990d10a9,https://www.ruthenia.ru/folklore/berezkin/l107.html,
L107,Ears-blankets.,Molucchi,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=aa91b25606fb46b8d04bcc0c,https://www.ruthenia.ru/folklore/berezkin/l107.html,
L108,"The Wolf and the Kids, ATU 123.",Tajik,37.8228,67.41211,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=25293be7e0e551054548c1d8,https://www.ruthenia.ru/folklore/berezkin/l108.html,
L108,"The Wolf and the Kids, ATU 123.",Mongors,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=c0a759fd99ff1ba762b6c12d,https://www.ruthenia.ru/folklore/berezkin/l108.html,
L108,"The Wolf and the Kids, ATU 123.","Hui (Dungan) Of Xinjiang, Gansu, Shaanxi, Shanxi, Inner Mongolia, Qinghai, Kyrgyzstan, Kazakhstan (Dungan Texts From Southern And Eastern China Are Clustered With The Chinese Ones)",37,107,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=0f21b479f43e0c029c3bcf0b,https://www.ruthenia.ru/folklore/berezkin/l108.html,
L108,"The Wolf and the Kids, ATU 123.",Nyanja,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=6ae312bffb738a8b3d29d9a4,https://www.ruthenia.ru/folklore/berezkin/l108.html,
L108,"The Wolf and the Kids, ATU 123.",Rajastans,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=5fbf788b8f115c257cd79f62,https://www.ruthenia.ru/folklore/berezkin/l108.html,
L108,"The Wolf and the Kids, ATU 123.",N/A,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=1006c2e1e225859206bbac04,https://www.ruthenia.ru/folklore/berezkin/l108.html,
L108,"The Wolf and the Kids, ATU 123.",N/A,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=58cs3nmfzz88p0i2pl7f41yr,https://www.ruthenia.ru/folklore/berezkin/l108.html,Shagapova 2010 : 64.
L108,"The Wolf and the Kids, ATU 123.",Georgians,42,44,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=cc7209fd0e957f2647ca379b,https://www.ruthenia.ru/folklore/berezkin/l108.html,
L108,"The Wolf and the Kids, ATU 123.",China,38.073,104.691,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=ec0541b7b9f25bb063af761b,https://www.ruthenia.ru/folklore/berezkin/l108.html,
L108,"The Wolf and the Kids, ATU 123.",China,38.073,104.691,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=9568ced236463ae7989131cb,https://www.ruthenia.ru/folklore/berezkin/l108.html,
L108,"The Wolf and the Kids, ATU 123.","Namuci (Namuyi), Naxi; Pumi (Primi)",27,102,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=f9b7e7b058e823ca0962ba81,https://www.ruthenia.ru/folklore/berezkin/l108.html,
L108,"The Wolf and the Kids, ATU 123.",Lithuanians,55.3,24,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=a75ccb381c66cfa53b80ee5c,https://www.ruthenia.ru/folklore/berezkin/l108.html,
L108,"The Wolf and the Kids, ATU 123.",Kabila,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=83b7d66cd182f6787cc6c28f,https://www.ruthenia.ru/folklore/berezkin/l108.html,
L108,"The Wolf and the Kids, ATU 123.",Kabila,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=01151277eb3dfb5d95860b7c,https://www.ruthenia.ru/folklore/berezkin/l108.html,"Frobenius 1921b, No. 14 : 43-44"
L108,"The Wolf and the Kids, ATU 123.",Kabila,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=13708ce1ec911ee11be7b5ef,https://www.ruthenia.ru/folklore/berezkin/l108.html,"Hasluck 1925, No. 6 : 177-198"
L108A,The goat kills the antagonist.,Kabila,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=0f144ba6a078906168f15184,https://www.ruthenia.ru/folklore/berezkin/l108a.html,
L108A,The goat kills the antagonist.,Kabila,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=09a3d3a206c80a36814a4289,https://www.ruthenia.ru/folklore/berezkin/l108a.html,"(cf. Hasluck 1925, No. 6 : 177-198)"
L108B,"The Thin Voice, (ATU 327F).",Kabila,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=bfa1c84ef12f1aefda0d47cf,https://www.ruthenia.ru/folklore/berezkin/l108b.html,
L108B,"The Thin Voice, (ATU 327F).",Kabila,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=b4c40ca7906da836fedbebfe,https://www.ruthenia.ru/folklore/berezkin/l108b.html,"Frobenius, Fox 1937 : 77-79"
L108B,"The Thin Voice, (ATU 327F).",Mari (Cheremis),57,48,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=076547fc89bbc45de253ce82,https://www.ruthenia.ru/folklore/berezkin/l108b.html,
l108b2,Ants make the voice thin.,"Kabylia And Other Berber Of Northern And Central Algeria: Beni Snous, Beni Menacer (incl Zuav), Shaui, Etc.)",35.68229,3.67383,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=absNbjmnsUWyTusDzZsZew,https://www.ruthenia.ru/folklore/berezkin/l108b2.html,
l108b2,Ants make the voice thin.,"Kabylia And Other Berber Of Northern And Central Algeria: Beni Snous, Beni Menacer (incl Zuav), Shaui, Etc.)",35.68229,3.67383,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=Jezbz7azQEK9BLXePNtZDw,https://www.ruthenia.ru/folklore/berezkin/l108b2.html,No. 14
L108C,White Hand.,Mongors,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=bd82aa1993c77760a8185009,https://www.ruthenia.ru/folklore/berezkin/l108c.html,
